id,cefr,complexity,words,language
1071_0248343,A2,3.76845179806013,41,de
1071_0248344,A2,3.5353766106204616,40,de
1071_0248345,A2+,3.952924442811839,77,de
1071_0248346,A2,5.221420421379122,36,de
1071_0248347,A2,2.609185946811451,33,de
1071_0248348,A2,3.2347588422378224,41,de
1071_0248349,A2,2.365574702775872,31,de
1071_0248350,A2+,5.8214446245402485,45,de
1091_0000001,A2,4.057603719846759,50,de
1091_0000002,B1,3.969190922896215,59,de
1091_0000003,B1,2.522542648780595,54,de
1091_0000004,A2,3.5197780281731346,39,de
1091_0000005,B1,3.3382870565705027,93,de
1091_0000006,A1,4.234696751487009,49,de
1091_0000007,B1,3.784541059847804,54,de
1091_0000008,B1,2.8392500115372874,54,de
1091_0000009,A1,5.874326545486972,35,de
1091_0000010,B1+,4.434697169681619,62,de
1091_0000011,B1,7.379224118360741,62,de
1091_0000012,A2,6.694397623252496,35,de
1091_0000013,A2,6.521449659067599,42,de
1091_0000014,A1,4.861819662271819,30,de
1091_0000015,A2+,3.2949834334277117,47,de
1091_0000016,A1,3.934499418876965,31,de
1091_0000017,B1,3.1146112272223,53,de
1091_0000018,B1,3.084554437312534,75,de
1091_0000019,A2,4.352250714313562,38,de
1091_0000020,A2+,4.489046631250815,71,de
1091_0000021,B1,4.149026120859723,65,de
1091_0000022,B2,3.5928255503058075,79,de
1091_0000023,A2,11.933384374232766,33,de
1091_0000024,A2,5.409908465171901,56,de
1091_0000025,A2,5.801128327143812,32,de
1091_0000026,A2,4.876265724852102,54,de
1091_0000027,B1,5.301748968656794,55,de
1091_0000028,A1,7.34091411311906,34,de
1091_0000029,A2,10.31973196567793,52,de
1091_0000030,A2,2.898074768459189,34,de
1091_0000031,A2,14.160217394294584,45,de
1091_0000032,B1,4.676844669065076,60,de
1091_0000033,A2+,4.483845674590008,77,de
1091_0000034,A2,6.347432333298134,34,de
1091_0000035,A2,6.516154174422634,51,de
1091_0000036,A2+,3.275865522275206,85,de
1091_0000037,A2,4.036562735749833,27,de
1091_0000038,A2,5.043934493526826,35,de
1091_0000039,A2,6.94256005135141,45,de
1091_0000041,A2,5.8006354072056565,36,de
1091_0000042,A1,4.635728060122257,32,de
1091_0000043,A2+,5.778959403639813,77,de
1091_0000044,A2+,5.452658060352354,63,de
1091_0000045,B1,5.237129712965421,69,de
1091_0000046,A2,5.595781580686037,71,de
1091_0000047,A2,5.140721730519166,50,de
1091_0000048,A2,4.5379077367294105,50,de
1091_0000049,A2,4.852622699888802,61,de
1091_0000050,A2,5.263197943608002,43,de
1091_0000051,A1,4.701425941078324,49,de
1091_0000052,A1,5.850837043094618,38,de
1091_0000053,A2+,3.956621758179532,55,de
1091_0000054,A2,2.918166845168921,70,de
1091_0000055,B1,3.272318254256592,90,de
1091_0000056,B1,3.5475884715918498,92,de
1091_0000057,A2,3.988561312733413,34,de
1091_0000058,B1,3.3364703512600355,59,de
1091_0000059,B1,5.540785419397908,60,de
1091_0000060,B1+,2.9748609785863995,76,de
1091_0000061,A2+,10.171249626348011,26,de
1091_0000062,A2,3.785078548061372,35,de
1091_0000063,A2,2.6618451163944394,47,de
1091_0000064,A2+,5.877084157283552,57,de
1091_0000065,B1,4.467653637270442,51,de
1091_0000066,A2,2.896240625180289,25,de
1091_0000067,B1,4.967558161171279,47,de
1091_0000068,B1,4.023437201154852,53,de
1091_0000069,A2+,5.190029179412254,43,de
1091_0000070,A2,3.913684026542288,57,de
1091_0000071,B1+,3.240207460319355,73,de
1091_0000072,B1,4.09580681494937,77,de
1091_0000073,A2+,3.6059299097762816,50,de
1091_0000074,B1,4.087181097539506,51,de
1091_0000075,B1,3.427288792918076,66,de
1091_0000076,B2,4.538306887006801,65,de
1091_0000077,A2,8.46024585218006,36,de
1091_0000078,A2,3.593603638641617,37,de
1091_0000079,B1,3.726453724294001,83,de
1091_0000086,A2,2.4303498613971293,48,de
1091_0000087,A2+,4.9113663550545885,85,de
1091_0000092,B1,3.883326467890485,79,de
1091_0000095,B1,3.737528138376723,49,de
1091_0000101,A2,3.955714176534298,61,de
1091_0000102,A2+,5.443145949201934,61,de
1091_0000113,B1,4.006800830171773,76,de
1091_0000114,B1,4.545109532824376,69,de
1091_0000116,B1+,3.4981438681125825,85,de
1091_0000123,B1,4.480562847936163,92,de
1091_0000125,B1,2.984507353587565,86,de
1091_0000126,B1,4.341037650478549,77,de
1091_0000127,A2+,3.674134928655182,66,de
1091_0000140,A2,5.747059280596103,28,de
1091_0000144,A2,4.295478400604129,35,de
1091_0000145,A2,5.658660976228915,40,de
1091_0000146,A2,11.283096139586972,40,de
1091_0000148,A2,6.63317790038256,50,de
1091_0000151,A2,7.37444906473692,33,de
1091_0000152,A2,4.285783463068031,54,de
1091_0000153,B1,4.948239839311246,111,de
1091_0000154,B1+,9.827579526660864,252,de
1091_0000155,B1+,4.743584397048226,175,de
1091_0000156,B1,5.021795039384802,108,de
1091_0000157,B1,5.1127766592836,139,de
1091_0000158,B1,4.571338430353576,101,de
1091_0000159,B1,5.084811297993363,105,de
1091_0000160,A2+,5.0535775688653,143,de
1091_0000161,B1,6.803058358109884,90,de
1091_0000162,A2+,4.295649690426415,122,de
1091_0000163,A2+,3.788915227814591,67,de
1091_0000164,A2+,3.4668663757304325,46,de
1091_0000165,A2,7.856999461312623,56,de
1091_0000166,B1,3.928893304707077,65,de
1091_0000167,B1+,3.4071801195645923,122,de
1091_0000168,B1+,3.3315653725202066,105,de
1091_0000169,A2+,4.1045851216209845,127,de
1091_0000170,B1,6.361321421097254,60,de
1091_0000171,B1,4.389158030387866,84,de
1091_0000172,B1,4.329635198908011,64,de
1091_0000173,B1,5.220187001635176,77,de
1091_0000174,A2,4.171157720948813,24,de
1091_0000185,A2,2.7367927863639574,39,de
1091_0000190,A2+,3.671578835371266,52,de
1091_0000191,B1,4.269325658814079,84,de
1091_0000192,A2,4.4883404214039135,81,de
1091_0000193,A2,3.3481911124728154,66,de
1091_0000194,B1,4.7333954311352615,94,de
1091_0000195,A2,3.3147197162027853,51,de
1091_0000196,B1,3.4933475400184344,73,de
1091_0000197,B1,4.979163748171899,105,de
1091_0000198,A2+,7.202873016536063,79,de
1091_0000199,B1,4.936328958389471,92,de
1091_0000200,A2+,2.9053924510772178,137,de
1091_0000201,A2+,2.1154102965298818,74,de
1091_0000202,B1,3.7152638452299183,97,de
1091_0000203,A2,5.475276042534342,78,de
1091_0000204,A2,3.9733109042986015,100,de
1091_0000205,B1,3.7196233193186217,95,de
1091_0000206,A2,3.248395750002925,74,de
1091_0000207,B1,2.750541624628358,116,de
1091_0000208,B1,4.186789078806921,95,de
1091_0000209,A2,4.833549812871927,99,de
1091_0000210,A2,4.227211702501833,87,de
1091_0000211,B1,2.554849848013698,88,de
1091_0000212,B1,4.724373789747678,87,de
1091_0000213,A2+,4.588792869990503,107,de
1091_0000214,A2,5.238664396945758,84,de
1091_0000215,B1,4.281414437734722,118,de
1091_0000216,B1,5.506356269242622,99,de
1091_0000217,A2,5.296485931688542,62,de
1091_0000218,A2,2.4050872175138185,59,de
1091_0000219,B1,2.2779117833074944,75,de
1091_0000220,B1,4.164900066519239,74,de
1091_0000221,A2+,3.761334499244258,69,de
1091_0000222,A2+,3.472389887085116,83,de
1091_0000223,B1,3.345151251302337,90,de
1091_0000224,A2,3.981311567079402,41,de
1091_0000225,A2,7.220726258052974,38,de
1091_0000226,A2+,2.9810402373315683,62,de
1091_0000227,A2+,2.68678464688411,58,de
1091_0000228,B1,4.57810213114471,66,de
1091_0000229,B1,3.722781000464684,93,de
1091_0000230,B1,2.632259323703935,104,de
1091_0000231,B1,4.353974508826189,96,de
1091_0000232,B1+,3.2492208915914977,70,de
1091_0000233,A2,2.9473216055249662,74,de
1091_0000234,B1,2.977962445613332,104,de
1091_0000235,A2+,2.9238156606895047,41,de
1091_0000236,A2+,3.12779353115565,77,de
1091_0000237,B1,2.899862546305778,97,de
1091_0000238,A2+,3.123932613277575,109,de
1091_0000239,B1,3.385668930604352,64,de
1091_0000240,A2,3.201689430625465,59,de
1091_0000241,A2,2.782353037684341,67,de
1091_0000242,B1,3.265269473840509,61,de
1091_0000243,A2,4.313181409706542,68,de
1091_0000244,B1,2.5956498882744468,62,de
1091_0000245,B1,2.945689452515494,66,de
1091_0000246,B1,3.6010492728257124,89,de
1091_0000247,B1,2.4392893294920728,74,de
1091_0000248,A2+,1.918101276949099,68,de
1091_0000249,B1,4.614141044623865,77,de
1091_0000250,A2+,4.058966387083796,73,de
1091_0000251,B1,2.9245601669736865,88,de
1091_0000252,B1+,2.53443584335582,76,de
1091_0000253,A1,2.6126610501924272,32,de
1091_0000254,A2,4.958370355085337,45,de
1091_0000255,A2+,5.089275942813094,68,de
1091_0000256,B1,3.69676274969705,65,de
1091_0000257,B1,7.172472568938074,90,de
1091_0000258,B1,5.104342909539414,86,de
1091_0000259,B1,2.756489503947736,108,de
1091_0000260,B1,3.8980901021947454,87,de
1091_0000261,B1+,3.4876177314836867,61,de
1091_0000262,A2+,2.2299311314226835,68,de
1091_0000263,B1,3.7346693353121,92,de
1091_0000264,A2+,3.1809228843637154,59,de
1091_0000265,A2+,4.1509023517004975,87,de
1091_0000266,B1,2.7290795085900488,88,de
1091_0000267,A2,2.094459088631925,85,de
1091_0000268,B1,2.4956432312713206,84,de
1091_0000269,B1,4.406974617810229,89,de
1091_0000270,A2,3.350251500841483,71,de
1091_0000271,A2,3.132471267003806,82,de
1091_0000272,A2,2.771997250130562,60,de
1091_0000273,B1,3.3990956758748028,66,de
1091_0000274,B1,3.0628604082202635,81,de
1091_0000275,A2+,4.018442203259154,81,de
1091_0000276,B1,5.920531785850924,69,de
1325_1001008,B1,5.173919084265241,208,it
1325_1001009,B1+,5.5214690037421,169,it
1325_1001010,B1,7.019461931851351,184,it
1325_1001011,B1,6.354559986202469,218,it
1325_1001012,B1,7.979868049170325,319,it
1325_1001013,B1,6.826986395350301,175,it
1325_1001014,B1+,5.040307161994295,172,it
1325_1001015,B1,4.768613124537511,200,it
1325_1001016,B1,5.334637830460718,189,it
1325_1001017,B1,3.778810676731409,163,it
1325_1001018,B1,7.279142788536327,231,it
1325_1001019,B1,6.825966625547348,180,it
1325_1001020,B1,4.629615653150274,154,it
1325_1001021,B1,6.966431468957637,198,it
1325_1001022,B1,5.459458478259378,164,it
1325_1001023,B1,3.893201860470356,166,it
1325_1001024,B1,7.975177129212767,180,it
1325_1001025,B1,6.177527050314293,210,it
1325_1001027,B1+,4.456123974828051,211,it
1325_1001028,B1,8.57339732011934,169,it
1325_1001029,B1,6.35528560368571,208,it
1325_1001032,B1,4.562618184180117,234,it
1325_1001033,B1+,7.582158996977579,170,it
1325_1001035,B1+,7.44116059124391,268,it
1325_1001036,B1,6.664024294325975,222,it
1325_1001037,B1,3.509741603288131,118,it
1325_1001039,B1+,7.748261616668899,269,it
1325_1001040,B1,6.722318281088175,200,it
1325_1001041,B1+,5.900384134544689,203,it
1325_1001042,B1,7.705636381303833,174,it
1325_1001043,B1,5.908575759676396,156,it
1325_1001044,B1,4.019560196224779,156,it
1325_1001045,B1,4.1443804318084,160,it
1325_1001046,B1,6.084285490186126,197,it
1325_1001047,B1,3.470165965286101,135,it
1325_1001048,B1,5.867243455249993,225,it
1325_1001050,B1,6.109130439570686,219,it
1325_1001051,B1,5.378735941221093,177,it
1325_1001052,B1,5.726068870232402,187,it
1325_1001053,A2+,4.477329203054136,123,it
1325_1001054,B1,5.730525163871912,145,it
1325_1001055,B1,5.263176128060992,269,it
1325_1001056,B1,6.118920715515942,249,it
1325_1001057,B1,6.302195820570829,151,it
1325_1001058,B1,5.904839562387203,202,it
1325_1001059,B1,4.672864898153484,206,it
1325_1001062,B1,9.264302194443747,282,it
1325_1001063,B1,4.986436623497315,155,it
1325_1001075,A2+,5.812191022802367,200,it
1325_1001076,B1,6.707528456760497,188,it
1325_1001077,B1,5.3692824604026645,155,it
1325_1001078,B1,5.162475978104143,183,it
1325_1001079,B1,6.7071660241997,176,it
1325_1001080,B1,5.776841138370933,180,it
1325_1001081,B1,5.618846649248265,215,it
1325_1001082,B1,8.06141627646592,174,it
1325_1001083,B1,3.5760646532073106,188,it
1325_1001084,B1,4.709709130226996,133,it
1325_1001085,B1,4.652191823442011,162,it
1325_1001086,B1,5.476730863478617,176,it
1325_1001087,B1,4.658658274329923,160,it
1325_1001088,B1,4.658776957275216,171,it
1325_1001089,B1,4.886535158798742,156,it
1325_1001090,B1,5.87173887079273,179,it
1325_1001091,B1,5.80818297625557,209,it
1325_1001092,B1,4.083352354833596,154,it
1325_1001093,B1,4.837727174221782,175,it
1325_1001094,B1,6.934236916634543,108,it
1325_1001095,B1,4.574263402340044,190,it
1325_1001096,B1,4.281269813719662,183,it
1325_1001097,A2,4.193789288027984,131,it
1325_1001098,B1,5.304194057103898,196,it
1325_1001099,B1+,7.948074849003928,198,it
1325_1001100,B1,5.470144764408747,232,it
1325_1001101,B1+,6.963019124057417,190,it
1325_1001107,B1,6.515620122064912,232,it
1325_1001108,B1+,6.874385767673865,224,it
1325_1001109,B1,4.126512142838194,134,it
1325_1001110,B1+,6.2881106389669,235,it
1325_1001111,B1+,7.798878158492269,266,it
1325_1001113,B1+,7.929655066976127,220,it
1325_1001119,B1,6.600656027408989,187,it
1325_1001120,B1+,5.474725710038009,218,it
1325_1001121,B1,5.339527107194585,207,it
1325_1001122,B1,5.1932357389839146,131,it
1325_1001123,B1,4.946969748804957,198,it
1325_1001124,B1,7.295795286049823,134,it
1325_1001125,B1,8.110055081625385,191,it
1325_1001126,B1,6.334948828193489,139,it
1325_1001127,B1+,6.165626987969466,170,it
1325_1001128,B1,5.410913838921204,179,it
1325_1001129,A2,6.959772662932267,157,it
1325_1001130,B1,5.614512586285027,153,it
1325_1001131,B1,5.988495588908164,180,it
1325_1001132,B1,6.604370473106487,225,it
1325_1001133,B1,4.977192480483615,191,it
1325_1001134,B1,6.383233949300087,223,it
1325_1001135,B1,5.5989266053868345,220,it
1325_1001136,B1,6.529514221206623,162,it
1325_1001137,A2,6.075816484013136,170,it
1325_1001138,B1,6.974707234299496,183,it
1325_1001139,B1,6.8989324800276,207,it
1325_1001141,A2+,5.969930840520092,221,it
1325_1001142,B1,7.032448073861217,221,it
1325_1001143,B1,8.94036955763137,218,it
1325_1001144,B1,6.42862010376124,148,it
1325_1001152,B1,7.964989291391999,206,it
1325_1001153,B1,5.189574240779406,175,it
1325_1001154,B1+,5.66460031003606,210,it
1325_1001155,B1,6.735217242609862,288,it
1325_1001156,B1,6.214849212591409,175,it
1325_1001157,B1,4.524898617593325,191,it
1325_1001158,B1,5.956782416348359,249,it
1325_1001159,B1,5.0578411164453225,200,it
1325_1001160,B1,6.771630171464683,251,it
1325_1001161,B1,7.077239359388769,247,it
1325_1001162,B1,4.70185070877876,196,it
1325_1001163,B1,5.819306941590457,177,it
1325_1001164,B1,5.127457115439781,194,it
1325_1001165,B1,7.279768705764381,154,it
1325_1001166,B1,4.5642087229740405,242,it
1325_1001167,B1,6.360090528552186,216,it
1325_1001168,B1,5.117195560659023,230,it
1325_1001169,B1,6.092838857512814,174,it
1325_1001170,B1,4.831425316874402,148,it
1325_9000059,B1,7.732438583839136,187,it
1325_9000087,B1,7.216041414589561,165,it
1325_9000088,B1,6.458070354626108,182,it
1325_9000089,B1,5.668420311798408,198,it
1325_9000090,B1,6.9887826498771775,195,it
1325_9000095,B1,6.791847248207596,193,it
1325_9000099,B1,7.117297539017753,220,it
1325_9000102,B1,7.155129769375097,215,it
1325_9000104,B1,8.179720312049962,190,it
1325_9000105,B1,5.276441651587758,157,it
1325_9000106,B1,5.254194900276811,186,it
1325_9000107,B1,7.566963247287761,191,it
1325_9000136,B1,8.656762070096077,287,it
1325_9000137,B1,5.481803774954067,200,it
1325_9000138,B1+,8.137014049334109,337,it
1325_9000139,B1,6.048301090659503,191,it
1325_9000140,B1+,6.896309661343453,244,it
1325_9000141,B1,6.343711423113269,216,it
1325_9000143,B1+,8.645046419090049,255,it
1325_9000144,B1+,6.314848534656631,186,it
1325_9000152,B1,6.853380448750467,200,it
1325_9000185,B1+,8.997727015900784,191,it
1325_9000186,B1+,8.476030549641358,208,it
1325_9000187,B1,5.3674488010214505,251,it
1325_9000188,B1,7.920980307719513,185,it
1325_9000209,B1,8.11711032637074,171,it
1325_9000210,A2+,3.579818826457225,201,it
1325_9000211,B1,6.298957249348049,195,it
1325_9000213,B1+,10.097522322548242,109,it
1325_9000214,B1,6.302773242011404,177,it
1325_9000215,B1+,5.061897893929246,227,it
1325_9000237,B1,7.458659978840089,219,it
1325_9000239,B1,7.071423932056174,176,it
1325_9000240,B1,6.938195745881813,197,it
1325_9000241,B1+,8.89984753096982,280,it
1325_9000278,B1+,5.781190051605734,207,it
1325_9000279,B1,7.117896221478307,258,it
1325_9000296,B1,6.284653088699813,239,it
1325_9000302,B1,5.066434411988813,204,it
1325_9000303,B1,6.983752403526196,162,it
1325_9000304,B1,6.7984548001726495,140,it
1325_9000314,B1,5.4658161536992615,142,it
1325_9000315,A2+,5.167043211890523,127,it
1325_9000316,B1,4.0732536123646845,278,it
1325_9000317,B1+,7.874442979759743,258,it
1325_9000318,B1+,5.092479977553831,186,it
1325_9000319,B1,5.193837073426265,185,it
1325_9000320,B1+,5.816769538724609,133,it
1325_9000321,B1+,5.03977099055946,220,it
1325_9000322,B1+,7.392707738826964,190,it
1325_9000323,B1,5.167539670570111,213,it
1325_9000503,B1+,8.716446763105074,246,it
1325_9000504,B1,6.356804809425355,187,it
1325_9000505,B1,6.853128289567676,243,it
1325_9000532,B1,6.89380784098367,225,it
1325_9000533,B1,5.46732845803976,168,it
1325_9000534,B1,5.483248573022914,245,it
1325_9000536,B1+,7.839004638772371,191,it
1325_9000554,B1,6.11159088174748,195,it
1325_9000601,B1,5.391793198292869,282,it
1325_9000602,B1+,8.089771238984602,212,it
1325_9000611,B1,8.985702927199807,257,it
1325_9000612,A2+,6.698022116940336,182,it
1325_9000674,B1+,5.91835115814315,221,it
1325_9000675,B1,5.80935109036167,213,it
1325_9000676,B1,5.83361962596127,163,it
1325_9000677,B1,5.895884009530353,164,it
1325_9000678,B1+,6.891564199839369,204,it
1325_9000684,B1+,7.437592443474254,176,it
1325_9000685,B1+,8.16903013286083,221,it
1325_9000686,B1,6.06633417129862,198,it
1325_9000700,B1,7.319995366721225,207,it
1325_9000750,B1+,5.432280381378822,245,it
1365_0100002,B1,6.058511317534439,81,it
1365_0100003,A2,2.67409358648175,85,it
1365_0100004,A2+,8.873319200766561,130,it
1365_0100005,A2+,4.4942021077765855,75,it
1365_0100006,B1,6.144272763834862,118,it
1365_0100007,A2,5.2115091237546105,55,it
1365_0100008,A2+,3.4409467705370598,101,it
1365_0100009,A2+,4.0821531466410494,72,it
1365_0100010,A2,5.601954217796973,61,it
1365_0100011,B1,5.113920497821426,88,it
1365_0100012,B1,6.332170492311067,80,it
1365_0100013,B1,7.798517437434411,165,it
1365_0100014,B1,3.497586131983941,75,it
1365_0100015,A2+,4.228511407757416,86,it
1365_0100016,B1,5.454473268542205,100,it
1365_0100017,B1,6.693265080426505,154,it
1365_0100018,A2+,6.5723759831849975,101,it
1365_0100019,A2+,7.44581716705258,83,it
1365_0100020,B1,4.907979802934059,169,it
1365_0100021,B1,9.123238348486934,106,it
1365_0100022,B1,5.954017606323934,141,it
1365_0100023,A2,5.510217774944238,115,it
1365_0100024,A2+,6.079856862505024,78,it
1365_0100026,A2,3.896416895251708,51,it
1365_0100027,B1,4.743436789976642,129,it
1365_0100028,B1,6.986322575904441,112,it
1365_0100029,A2,5.207402858474221,78,it
1365_0100030,A2+,5.066203146519621,87,it
1365_0100031,B1,3.31715138193855,86,it
1365_0100051,A2,4.4042226529233925,104,it
1365_0100056,B1,5.028598784821368,106,it
1365_0100057,B1,5.4812399971040575,219,it
1365_0100058,B1,5.3616521587895045,143,it
1365_0100061,B1+,5.221398916856334,140,it
1365_0100063,B1+,4.324141879781625,234,it
1365_0100064,B1,3.733759387006778,105,it
1365_0100065,A2,2.805755277047644,60,it
1365_0100066,A2,3.75065902451626,100,it
1365_0100067,A2+,3.8064309484809056,129,it
1365_0100069,B1,3.1050962562103663,116,it
1365_0100070,B1,4.158360216495795,118,it
1365_0100071,B1,3.7922814278730543,163,it
1365_0100072,B1,5.764320993714843,125,it
1365_0100073,B1,3.994204402510298,127,it
1365_0100074,A2+,5.148661651654637,194,it
1365_0100079,B1,5.275420002006753,96,it
1365_0100080,B1,5.914064533047704,120,it
1365_0100092,B1,4.276098771256804,135,it
1365_0100093,B1,3.244357129393564,65,it
1365_0100094,B1,4.4539169957140565,102,it
1365_0100095,B1,4.9473522600645765,82,it
1365_0100096,B1,4.501633132940433,131,it
1365_0100097,B1,3.7710401336068,75,it
1365_0100098,A2,2.7866699386029974,175,it
1365_0100099,A2+,4.874367846930916,126,it
1365_0100100,B1,9.087093032964212,192,it
1365_0100101,B1,4.967624764257738,142,it
1365_0100102,B1,4.690401342390254,148,it
1365_0100103,B1,7.914562747170911,171,it
1365_0100104,A2+,5.702943419030361,192,it
1365_0100105,B1+,7.000345769136994,116,it
1365_0100106,A2+,7.245555630096907,162,it
1365_0100107,B1,8.808792288508277,243,it
1365_0100116,B1,5.335495198992114,146,it
1365_0100117,B1,4.011427243067347,95,it
1365_0100118,B1,6.359495264348416,140,it
1365_0100119,B1+,4.718683232296844,196,it
1365_0100120,B1+,5.821559531183009,244,it
1365_0100121,B1,5.090545278131769,135,it
1365_0100123,B1,6.97302534314218,105,it
1365_0100125,B1,6.216806604299372,188,it
1365_0100133,B1,3.654696553808821,125,it
1365_0100134,B1,3.720072022010383,87,it
1365_0100135,B1,2.530475933077766,82,it
1365_0100136,B1,2.676982253278926,96,it
1365_0100137,B1,4.1800433575274125,89,it
1365_0100138,B1,4.198185842336264,61,it
1365_0100139,B1,2.9971112404440423,96,it
1365_0100145,B1,5.390640831093312,104,it
1365_0100146,B1,4.146383706905693,72,it
1365_0100147,B1,5.553419416347832,81,it
1365_0100148,B1,4.115878420657127,134,it
1365_0100151,A2+,4.575641384498807,56,it
1365_0100162,B1,5.369206337841846,218,it
1365_0100163,B1+,5.654963758566801,229,it
1365_0100164,B1,5.792291536699581,210,it
1365_0100165,B1+,4.575111525893012,133,it
1365_0100166,A2+,3.6439676326683785,96,it
1365_0100167,A2,2.966682085845009,145,it
1365_0100168,B1,3.682151706433361,75,it
1365_0100169,B1,3.430452525084079,112,it
1365_0100170,A2+,4.298404533311904,220,it
1365_0100171,A2+,4.114906527704522,105,it
1365_0100172,B1,5.995073279690612,94,it
1365_0100173,B1,3.097754582457961,77,it
1365_0100174,A2+,3.488803162372616,90,it
1365_0100175,B1,4.010734639166324,77,it
1365_0100176,B1,3.7321705021943417,108,it
1365_0100177,B1,2.7186294039488983,105,it
1365_0100178,B1,3.8674132764445934,96,it
1365_0100179,B1,4.570289837778821,107,it
1365_0100180,A2+,3.2472536299192383,78,it
1365_0100181,A2+,3.0624561012905733,95,it
1365_0100182,B1,4.651346005203352,165,it
1365_0100183,B1,3.224674205363991,140,it
1365_0100184,B1,4.876956154170759,116,it
1365_0100185,A2+,2.961903263898681,67,it
1365_0100186,B1,3.393416189827624,116,it
1365_0100187,B1,5.175929461484263,116,it
1365_0100188,B1,3.870968957152924,105,it
1365_0100190,B1,8.372082969083886,135,it
1365_0100191,A2+,5.945109117272552,162,it
1365_0100192,B1+,6.703384476356108,215,it
1365_0100194,B1,5.901265005062783,126,it
1365_0100195,A2+,5.7695504268776725,70,it
1365_0100196,A2+,5.975621234605296,131,it
1365_0100198,A2+,5.569844750334788,82,it
1365_0100199,B1,5.617772484804917,151,it
1365_0100200,B1,5.43063254311518,129,it
1365_0100201,B1,5.284783138257122,112,it
1365_0100202,A2+,5.1942489624015264,73,it
1365_0100203,B1,3.606016586498421,106,it
1365_0100204,B1,3.53192650575725,66,it
1365_0100205,B1,3.6378184203299946,67,it
1365_0100211,B1,4.559100557985396,186,it
1365_0100212,B1+,4.86108705565661,200,it
1365_0100213,B1,2.8759146101601725,71,it
1365_0100215,B1,4.040133544562883,82,it
1365_0100217,B1+,4.95676106496984,152,it
1365_0100218,B1,5.648163086681299,112,it
1365_0100219,B1,5.66971787845968,208,it
1365_0100220,B1,3.887938887011848,178,it
1365_0100221,B1,5.770515096786259,122,it
1365_0100222,B1,6.468425284993982,237,it
1365_0100223,B1,4.200028941104064,170,it
1365_0100224,B1,6.04922381989013,213,it
1365_0100225,B1,3.8339877580770954,134,it
1365_0100226,B1,3.32593735023028,118,it
1365_0100227,B1,3.664610288438255,188,it
1365_0100228,A2+,5.063736625805243,198,it
1365_0100229,B1,4.3416226386015,206,it
1365_0100230,B1,5.14141981585645,201,it
1365_0100231,B1,4.345593207103964,150,it
1365_0100232,B1,4.671206423933825,163,it
1365_0100233,B1,5.04613940103213,202,it
1365_0100251,B1,4.965353161855607,214,it
1365_0100252,B1,6.585244530683756,127,it
1365_0100253,A2+,4.756456894007547,93,it
1365_0100255,A2+,4.511854358729157,102,it
1365_0100256,B1,3.802693855603271,95,it
1365_0100257,B1,3.854186144707851,166,it
1365_0100258,B1,4.908268614379628,125,it
1365_0100259,B1,4.329761358845896,128,it
1365_0100260,B1,4.4416250517208224,97,it
1365_0100261,B1,4.237875069251785,93,it
1365_0100262,B1,4.358149115292132,156,it
1365_0100263,B1+,4.68912585638191,161,it
1365_0100265,B1,5.022605909515042,119,it
1365_0100266,B1,4.340332100526858,149,it
1365_0100267,B1,5.346538478078422,158,it
1365_0100268,A2+,4.965531868030656,98,it
1365_0100269,B1,5.021882623641875,102,it
1365_0100270,B1,3.741487532150584,177,it
1365_0100274,B1,5.2902238544983335,242,it
1365_0100275,B1,5.525319233182521,142,it
1365_0100276,B1+,4.401548323606868,220,it
1365_0100277,B1+,5.200298931300338,188,it
1365_0100278,B1,4.119735378394339,148,it
1365_0100279,B1,6.58234980904688,170,it
1365_0100280,A2,2.6131277700203253,114,it
1365_0100281,B1,3.446175458753188,142,it
1365_0100282,B1,4.048314388167806,146,it
1365_0100285,B1,3.9389649939358335,134,it
1365_0100286,A2,3.480659993981715,71,it
1365_0100287,B1,3.409962281308623,101,it
1365_0100288,B1,4.284504439747785,79,it
1365_0100289,B1,4.322131133642968,114,it
1365_0100290,B1,3.82709785357418,143,it
1365_0100299,B1,4.155330345677951,116,it
1365_0100447,B1,5.305087317659082,126,it
1365_0100448,A2,3.543052719744682,180,it
1365_0100451,B1,4.840088146039779,177,it
1365_0100455,B1,4.521322042784586,207,it
1365_0100456,B1,4.008295344160811,182,it
1365_0100457,B1,5.970253132701546,172,it
1365_0100458,B1,4.869216116501134,139,it
1365_0100459,B1,5.221796656644685,188,it
1365_0100461,B1,5.370816692874396,177,it
1365_0100469,B1,4.792660613743974,134,it
1365_0100470,B1,4.78925646701126,202,it
1365_0100471,A2+,4.892350658322687,281,it
1365_0100472,B1,4.787945965011192,131,it
1365_0100473,B1,4.549030372798479,160,it
1365_0100474,B1,5.12707059356732,185,it
1365_0100475,B1,3.749972629275684,260,it
1365_0100476,B1,5.5972532830289845,184,it
1365_0100477,A2+,5.149152107495033,194,it
1365_0100478,B1,4.428586704535517,151,it
1365_0100479,B1,4.350125532125985,154,it
1365_0100480,B1,4.501887539674604,192,it
1365_0100481,B1,3.6287207103776855,191,it
1365_0100482,B1,4.567659940990667,165,it
1385_0000011,A1,2.4620862706242392,39,it
1385_0000012,A2,3.330846644480882,43,it
1385_0000013,A1,4.275399265542529,18,it
1385_0000016,A2,3.633200821770117,41,it
1385_0000017,A2,1.832911708926512,41,it
1385_0000020,A2,2.169887846717756,45,it
1385_0000021,A2,2.4611218045163006,44,it
1385_0000022,A2,4.296758180926252,65,it
